f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,tag
0,0,0,0,0,0,0,0,0,567,0,0,0,0,0,1,1,1,1,0
0,0,0,0,0,0,0,0,0,256,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,1,0,343,0,1,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0,30,0,1,0,0,1,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
0,0,0,0,0,0,0,1,0,221,0,1,0,0,0,1,0,0,1,0
0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,1,0,0
0,0,0,0,0,0,0,1,0,341,0,1,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,1,1,0,1,0
0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,1,0,0,0
0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,1,1,138,0,1,0,0,0,1,0,0,1,0
0,0,0,0,0,0,0,0,0,4,0,1,0,1,0,1,0,1,0,0
0,0,0,0,0,0,0,0,0,132,0,0,0,0,0,1,1,0,0,0
0,0,0,0,0,0,0,0,0,149,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,1,48,0,0,0,0,0,1,1,0,1,0
0,0,0,0,0,0,0,1,1,299,0,1,0,0,0,1,0,0,1,0
0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,1,0,0,0
0,0,0,0,0,0,0,0,1,168,0,1,0,0,0,1,1,0,1,0
0,0,0,0,0,0,0,1,0,157,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,138,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,185,0,0,0,0,0,1,1,0,1,0
0,0,0,0,0,0,0,0,1,121,0,0,0,0,0,1,0,0,1,0
0,0,0,0,0,0,0,0,0,338,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,1,0,76,0,0,0,0,0,1,1,0,1,0
0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,1,1,675,0,1,0,0,0,1,1,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,1,0,1,0
0,0,0,0,0,0,0,1,0,179,0,0,0,0,0,0,1,0,1,0
0,0,0,0,0,0,0,0,0,166,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,43,0,1,0,0,0,1,1,0,1,0
0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,1,1,192,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,298,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,1,1,462,0,0,0,0,0,1,1,0,0,0
0,0,0,0,0,0,0,0,0,89,0,1,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,186,0,1,0,0,0,1,0,0,1,0
0,0,0,0,0,0,0,0,1,331,0,1,0,0,0,1,1,0,1,0
0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,309,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,203,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,1,584,0,1,0,0,0,1,1,0,1,0
0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,1,1,128,0,0,0,0,0,1,1,0,0,0
0,0,0,0,0,0,0,1,0,10,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,1,0,0,1,0
0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,1,0,29,0,1,0,0,1,0,1,1,0,0
0,0,0,0,0,0,0,1,0,837,0,1,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,1,302,0,1,0,0,0,1,0,0,1,0
0,0,0,0,0,0,0,0,0,275,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0
0,0,0,0,0,0,0,1,1,180,0,0,0,0,0,1,0,0,1,0
0,0,0,0,0,0,0,1,0,198,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
0,0,0,0,0,0,0,0,0,19,0,1,0,0,1,1,1,0,1,0
0,0,0,0,0,0,0,0,0,298,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,161,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,110,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,271,0,1,0,0,1,1,1,0,0,0
0,0,0,0,0,0,0,0,1,314,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,1,0,207,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,1,0,1312,0,0,0,0,0,1,1,0,0,0
0,0,0,0,0,0,0,0,0,69,0,1,0,0,0,1,1,0,1,0
0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,185,0,1,0,0,0,1,1,0,1,0
